index,shape-type,vertex-index,axis-0,axis-1,axis-2
323,line,0,78.0,3136.0144,1760.7693
323,line,1,78.0,2323.6104,1808.5577
324,line,0,78.0,1946.6133,2052.8098
324,line,1,78.0,1580.2351,2052.8098
325,line,0,78.0,2536.004,1856.3462
325,line,1,78.0,3066.9875,1978.4719
326,line,0,78.0,3066.9866,1973.1624
326,line,1,78.0,3316.5479,2143.0767
327,line,0,79.0,2010.3312,2461.6663
327,line,1,79.0,1537.7576,3773.1907
328,line,0,79.0,2079.359,1808.5577
328,line,1,79.0,1272.2648,2042.1897
329,line,0,79.0,2875.8328,40.385662
329,line,1,79.0,2875.8328,789.07117
330,line,0,79.0,1442.1798,2127.1472
330,line,1,79.0,645.7056,2265.2026
331,line,0,80.0,3226.2812,1383.7717
331,line,1,80.0,3454.6055,3205.041
332,line,0,80.0,1760.7693,3051.0571
332,line,1,80.0,1935.9937,3337.787
333,line,0,80.0,24.456182,3746.6443
333,line,1,80.0,311.1868,3943.1082
334,line,0,80.0,353.6654,40.385662
334,line,1,80.0,539.5093,438.62253
335,line,0,80.0,2089.9785,587.2977
335,line,1,80.0,948.3657,921.8164
336,line,0,80.0,1808.5577,114.72323
336,line,1,80.0,1681.1222,486.411
337,line,0,80.0,1665.1925,502.34055
337,line,1,80.0,1277.5751,783.76135
338,line,0,81.0,735.9729,1075.8018
338,line,1,81.0,35.075867,1181.998
339,line,0,81.0,3295.309,2700.6086
339,line,1,81.0,4038.686,2997.9592
340,line,0,82.0,396.144,1357.2225
340,line,1,82.0,943.0563,581.9879
341,line,0,82.0,943.0561,581.9879
341,line,1,82.0,1516.517,369.5949
342,line,0,82.0,1197.9277,258.08853
342,line,1,82.0,1176.6885,645.7058
343,line,0,82.0,810.3104,794.381
343,line,1,82.0,2238.6543,528.88965
344,line,0,82.0,2233.3438,528.88965
344,line,1,82.0,2636.8904,316.4969
345,line,0,82.0,215.60992,2472.2861
345,line,1,82.0,1697.0518,3369.6504
346,line,0,83.0,693.49426,327.11627
346,line,1,83.0,810.31024,858.09955
347,line,0,83.0,810.3104,858.0989
347,line,1,83.0,985.5347,1181.9978
348,line,0,83.0,1112.9706,773.14166
348,line,1,83.0,996.15454,1176.6887
349,line,0,83.0,996.15436,1176.6885
349,line,1,83.0,704.114,1649.2627
350,line,0,84.0,1468.7289,3624.5183
350,line,1,84.0,1543.0663,4081.1628
351,line,0,84.0,730.6631,1272.2654
351,line,1,84.0,1134.2101,1771.3896
352,line,0,84.0,2493.5254,1553.6862
352,line,1,84.0,2541.3142,2456.3567
353,line,0,84.0,874.0284,1792.6283
353,line,1,84.0,1436.8696,1739.773
354,line,0,84.0,1442.1798,1728.9104
354,line,1,84.0,2429.8064,2493.5237
355,line,0,84.0,1176.6885,1150.1393
355,line,1,84.0,1251.0259,1925.373
356,line,0,84.0,1150.1393,1851.0364
356,line,1,84.0,1357.2223,2307.681
357,line,0,84.0,2058.1196,1516.5173
357,line,1,84.0,2323.6116,1612.0941
358,line,0,84.0,2350.16,1654.5728
358,line,1,84.0,2445.7366,2143.0767
359,line,0,84.0,300.56714,868.7185
359,line,1,84.0,603.2273,714.73364
360,line,0,85.0,1951.9231,1914.7543
360,line,1,85.0,173.13135,2100.598
361,line,0,85.0,1845.7266,2397.9485
361,line,1,85.0,677.5637,2397.9485
362,line,0,85.0,1001.4642,730.6631
362,line,1,85.0,1097.0404,2169.6262
363,line,0,85.0,1134.2098,2180.2456
363,line,1,85.0,1373.152,2371.399
364,line,0,85.0,1973.1624,1978.4722
364,line,1,85.0,2477.595,2376.7085
365,line,0,85.0,3826.2917,1909.4445
365,line,1,85.0,3374.9553,1452.8004
366,line,0,85.0,3348.4072,1458.1093
366,line,1,85.0,2774.9473,1288.1948
367,line,0,86.0,1760.7693,1134.2098
367,line,1,86.0,1219.1665,1606.7842
368,line,0,86.0,3162.5635,2328.9207
368,line,1,86.0,3146.634,3151.9436
369,line,0,87.0,2695.2988,3295.309
369,line,1,87.0,1946.6145,3136.0146
370,line,0,87.0,2068.7393,2222.724
370,line,1,87.0,1877.5854,3385.576
371,line,0,87.0,1904.1346,1314.7439
371,line,1,87.0,1537.7565,1197.9279
372,line,0,87.0,1537.7566,1197.9277
372,line,1,87.0,1367.8425,889.95764
373,line,0,87.0,2546.6235,2822.7346
373,line,1,87.0,1999.7112,2822.7346
374,line,0,88.0,1622.7139,305.87695
374,line,1,88.0,964.29584,1410.3207
375,line,0,88.0,2079.359,390.8342
375,line,1,88.0,1500.5884,751.9022
376,line,0,88.0,1500.5879,751.90234
376,line,1,88.0,1081.1118,1463.419
377,line,0,88.0,1081.1116,1463.4191
377,line,1,88.0,1012.084,1861.6562
378,line,0,88.0,1086.4214,1649.263
378,line,1,88.0,2026.2593,3290.0
379,line,0,88.0,4001.5159,2509.4548
379,line,1,88.0,3359.028,2339.5408
380,line,0,88.0,3359.027,2339.5403
380,line,1,88.0,2610.3416,2408.5684
381,line,0,88.0,2780.2559,1102.3508
381,line,1,88.0,3587.35,1675.812
382,line,0,89.0,1580.2352,2196.175
382,line,1,89.0,1766.0787,2870.5215
383,line,0,89.0,1760.7693,2891.7622
383,line,1,89.0,1415.6309,3582.041
384,line,0,89.0,1399.7012,51.005314
384,line,1,89.0,1197.9285,762.52203
385,line,0,89.0,2100.5981,1856.3462
385,line,1,89.0,2610.3406,1505.8975
386,line,0,90.0,1261.6456,1707.671
386,line,1,90.0,263.3999,2143.0774
387,line,0,90.0,289.94748,2233.3438
387,line,1,90.0,858.0989,3343.0977
388,line,0,90.0,3088.2258,1309.4341
388,line,1,90.0,2366.0896,1028.0139
389,line,0,91.0,964.2954,321.80646
389,line,1,91.0,1739.5295,1405.0105
390,line,0,91.0,1240.4064,889.9578
390,line,1,91.0,1240.4064,1452.7993
391,line,0,91.0,1373.152,996.15436
391,line,1,91.0,1224.477,1643.9534
392,line,0,91.0,1224.4769,1643.9531
392,line,1,91.0,799.6898,2228.033
393,line,0,91.0,773.14166,2286.4421
393,line,1,91.0,693.49445,2801.4941
394,line,0,91.0,2058.1196,2806.8052
394,line,1,91.0,2148.3872,4049.3066
395,line,0,91.0,1389.0815,2615.6514
395,line,1,91.0,1484.6588,3173.182
396,line,0,91.0,1734.2202,2997.9587
396,line,1,91.0,1139.5198,2403.2588
397,line,0,91.0,2727.1577,1904.1346
397,line,1,91.0,2042.189,2424.4978
398,line,0,91.0,231.5394,2812.115
398,line,1,91.0,1166.0684,1978.4722
399,line,0,91.0,1171.3787,1967.8525
399,line,1,91.0,1521.8269,1383.7717
400,line,0,91.0,316.4966,3629.8281
400,line,1,91.0,24.45578,3990.8955
401,line,0,91.0,258.08853,3661.687
401,line,1,91.0,-7.4027405,3826.2917
402,line,0,92.0,3714.7854,497.0307
402,line,1,92.0,2833.355,858.0985
403,line,0,92.0,2833.3542,858.0989
403,line,1,92.0,2212.104,1208.5469
404,line,0,92.0,2212.1045,1208.5474
404,line,1,92.0,1532.4478,1405.0107
405,line,0,92.0,374.9047,1256.3358
405,line,1,92.0,1118.2806,2116.5276
406,line,0,92.0,927.12665,2005.0214
406,line,1,92.0,709.42395,2626.2698
407,line,0,92.0,3661.687,555.4388
407,line,1,92.0,3518.322,874.0286
408,line,0,93.0,358.97522,2095.2883
408,line,1,93.0,693.4944,2658.1282
409,line,0,93.0,491.7209,2674.0593
409,line,1,93.0,1203.2375,2679.3694
410,line,0,93.0,1484.6583,3104.1553
410,line,1,93.0,645.7064,2865.2136
411,line,0,93.0,645.7058,2865.2131
411,line,1,93.0,502.34055,2620.9617
412,line,0,93.0,2408.568,1330.6735
412,line,1,93.0,1543.0662,1426.2501
413,line,0,93.0,2812.115,114.72323
413,line,1,93.0,2764.3262,1065.1821
414,line,0,94.0,1734.2202,135.96252
414,line,1,94.0,1484.6587,767.8318
415,line,0,94.0,624.46655,2397.9485
415,line,1,94.0,1171.3792,2397.9485
416,line,0,94.0,2796.1853,2148.3867
416,line,1,94.0,2079.3599,1580.2319
417,line,0,94.0,1888.2052,2206.7947
417,line,1,94.0,1144.8296,1633.3295
418,line,0,95.0,1702.3612,2084.6687
418,line,1,95.0,1097.0421,3226.2827
419,line,0,95.0,714.7336,1139.5197
419,line,1,95.0,608.5369,1548.3765
420,line,0,95.0,608.53705,1548.3762
420,line,1,95.0,698.8039,1909.4441
421,line,0,96.0,2562.553,783.7613
421,line,1,96.0,2801.4958,1415.6305
422,line,0,96.0,1946.6133,2275.8225
422,line,1,96.0,1946.6133,3343.0962
423,line,0,96.0,1935.9935,1691.7416
423,line,1,96.0,2201.4846,2732.467
424,line,0,96.0,1808.5577,1909.4445
424,line,1,96.0,1341.2935,1505.8975
425,line,0,97.0,1012.08386,1219.1671
425,line,1,97.0,263.3985,2084.669
426,line,0,97.0,1712.9808,1856.3462
426,line,1,97.0,1298.8142,2504.1453
427,line,0,97.0,1463.4191,1564.3058
427,line,1,97.0,1585.5448,1925.3735
428,line,0,97.0,2992.649,783.7613
428,line,1,97.0,3321.8547,1426.2498
429,line,0,97.0,2488.2156,2334.2305
429,line,1,97.0,2636.8904,2753.706
430,line,0,98.0,2312.9912,3465.2234
430,line,1,98.0,1935.9934,2689.9883
431,line,0,98.0,1935.9935,2689.989
431,line,1,98.0,1266.9552,2265.2034
432,line,0,98.0,2068.7393,2164.3162
432,line,1,98.0,1638.6438,2445.737
433,line,0,98.0,1633.3335,2451.0466
433,line,1,98.0,497.03088,2828.046
434,line,0,98.0,682.87463,1596.1647
434,line,1,98.0,932.43677,2254.5837
435,line,0,98.0,932.43646,2259.893
435,line,1,98.0,512.96014,2721.847
436,line,0,99.0,1792.6283,2015.641
436,line,1,99.0,974.9147,1755.4601
437,line,0,99.0,1351.9127,1755.4595
437,line,1,99.0,544.81934,1511.2069
438,line,0,99.0,2344.85,2137.767
438,line,1,99.0,1994.4021,2610.3416
439,line,0,99.0,1989.0918,2615.6514
439,line,1,99.0,1797.9385,3167.873
440,line,0,99.0,1213.8572,3725.405
440,line,1,99.0,624.467,4075.8528
441,line,0,99.0,2068.7393,1707.671
441,line,1,99.0,1946.6138,2413.8777
442,line,0,100.0,1766.0791,571.3683
442,line,1,100.0,1256.3354,1155.4487
443,line,0,100.0,1930.6837,990.84454
443,line,1,100.0,571.3688,1389.0808
444,line,0,100.0,571.3683,1389.0815
444,line,1,100.0,584.6428,1402.3561
445,line,0,100.0,1134.2098,1304.1243
445,line,1,100.0,550.12933,1728.9106
446,line,0,100.0,2228.034,1033.3231
446,line,1,100.0,2392.6401,1240.4065
447,line,0,100.0,2472.2861,948.3659
447,line,1,100.0,2382.019,1776.6991
448,line,0,100.0,2382.019,1776.6989
448,line,1,100.0,2461.6663,2461.6663
449,line,0,100.0,2451.0466,1495.2781
449,line,1,100.0,2567.862,2105.9072
